18.56,18.56,18.56,18.56,18.56,18.56,18.56,0.00
18.56,18.56,18.56,18.56,18.56,18.56,18.56,0.00
18.56,18.56,18.56,18.56,18.56,18.56,18.56,0.00
18.56,18.56,18.56,18.56,18.56,18.56,18.56,0.00
