122.34,244.44,366.54,488.64,610.74,732.84,977.05,0.00
124.30,246.40,368.50,490.60,612.70,734.80,979.00,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
124.30,246.40,368.50,490.60,612.70,734.80,979.00,0.00
123.57,245.67,367.77,489.87,611.97,734.07,978.27,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
123.81,245.91,368.01,490.11,612.21,734.31,978.51,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
123.57,245.67,367.77,489.87,611.97,734.07,978.27,0.00
123.57,245.67,367.77,489.87,611.97,734.07,978.27,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
124.05,246.15,368.25,490.35,612.45,734.55,978.75,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.34,244.44,366.54,488.64,610.74,732.84,977.05,0.00
123.08,245.18,367.28,489.38,611.48,733.58,977.78,0.00
123.57,245.67,367.77,489.87,611.97,734.07,978.27,0.00
122.34,244.44,366.54,488.64,610.74,732.84,977.05,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
123.08,245.18,367.28,489.38,611.48,733.58,977.78,0.00
124.30,246.40,368.50,490.60,612.70,734.80,979.00,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
124.30,246.40,368.50,490.60,612.70,734.80,979.00,0.00
123.08,245.18,367.28,489.38,611.48,733.58,977.78,0.00
124.30,246.40,368.50,490.60,612.70,734.80,979.00,0.00
123.57,245.67,367.77,489.87,611.97,734.07,978.27,0.00
122.83,244.93,367.03,489.13,611.23,733.33,977.53,0.00
122.10,244.20,366.30,488.40,610.50,732.60,976.80,0.00
122.34,244.44,366.54,488.64,610.74,732.84,977.05,0.00
124.05,246.15,368.25,490.35,612.45,734.55,978.75,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
