10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
